"		152",울산,1980-12-01,230.2,76.2,
"		152",울산,1981-01-01,230.8,74.28,
"		152",울산,1981-02-01,173.1,56.94,
"		152",울산,1981-03-01,231.7,62.62,
"		152",울산,1981-04-01,215.4,54.99,
"		152",울산,1981-05-01,233.4,53.79,
"		152",울산,1981-06-01,144.3,33.23,
"		152",울산,1981-07-01,169.4,38.34,
"		152",울산,1981-08-01,170.1,40.85,
"		152",울산,1981-09-01,195.1,52.57,
"		152",울산,1981-10-01,196,56.21,
"		152",울산,1981-11-01,178.6,57.99,
"		152",울산,1981-12-01,223.6,74.02,
"		152",울산,1982-01-01,202.9,65.3,
"		152",울산,1982-02-01,166.4,54.74,
"		152",울산,1982-03-01,181.4,49.03,
"		152",울산,1982-04-01,204.6,52.23,
"		152",울산,1982-05-01,233,53.7,
"		152",울산,1982-06-01,244.3,56.26,
"		152",울산,1982-07-01,149.2,33.77,
"		152",울산,1982-08-01,160.2,38.47,
"		152",울산,1982-09-01,186.3,50.2,
"		152",울산,1982-10-01,220.9,63.35,
"		152",울산,1982-11-01,141.9,46.07,
"		152",울산,1982-12-01,207.8,68.79,
"		152",울산,1983-01-01,194,62.28,
"		152",울산,1983-02-01,207.9,68.25,
"		152",울산,1983-03-01,193,52.12,
"		152",울산,1983-04-01,173.5,44.25,
"		152",울산,1983-05-01,223.4,51.38,
"		152",울산,1983-06-01,192.4,44.17,
"		152",울산,1983-07-01,181,40.82,
"		152",울산,1983-08-01,191.4,45.76,
"		152",울산,1983-09-01,139.1,37.29,
"		152",울산,1983-10-01,185.5,52.88,
"		152",울산,1983-11-01,210.3,67.86,
"		152",울산,1983-12-01,235.6,77.42,
"		152",울산,1984-01-01,228.9,73.48,
"		152",울산,1984-02-01,202.8,64.26,
"		152",울산,1984-03-01,221.4,59.64,
"		152",울산,1984-04-01,171.6,43.68,
"		152",울산,1984-05-01,266.5,61.21,
"		152",울산,1984-06-01,173.2,39.74,
"		152",울산,1984-07-01,182.6,41.22,
"		152",울산,1984-08-01,207.2,49.64,
"		152",울산,1984-09-01,132.1,35.5,
"		152",울산,1984-10-01,241.2,68.93,
"		152",울산,1984-11-01,172.6,55.82,
"		152",울산,1984-12-01,176,57.86,
"		152",울산,1985-01-01,237.5,76.17,
"		152",울산,1985-02-01,152.8,50.11,
"		152",울산,1985-03-01,170.6,45.98,
"		152",울산,1985-04-01,219.4,55.86,
"		152",울산,1985-05-01,200.7,46.13,
"		152",울산,1985-06-01,161.3,37.01,
"		152",울산,1985-07-01,224.7,50.7,
"		152",울산,1985-08-01,180.4,43.17,
"		152",울산,1985-09-01,142.8,38.36,
"		152",울산,1985-10-01,160.4,45.82,
"		152",울산,1985-11-01,172.5,55.74,
"		152",울산,1985-12-01,204.1,67.12,
"		152",울산,1986-01-01,227.2,72.91,
"		152",울산,1986-02-01,208.9,68.54,
"		152",울산,1986-03-01,215,58.01,
"		152",울산,1986-04-01,215,54.81,
"		152",울산,1986-05-01,229.6,52.79,
"		152",울산,1986-06-01,155.5,35.68,
"		152",울산,1986-07-01,140.1,31.6,
"		152",울산,1986-08-01,216.2,51.7,
"		152",울산,1986-09-01,165.5,44.42,
"		152",울산,1986-10-01,185.2,52.87,
"		152",울산,1986-11-01,203.6,65.76,
"		152",울산,1986-12-01,189.9,62.43,
"		152",울산,1987-01-01,209.3,67.19,
"		152",울산,1987-02-01,177.4,58.22,
"		152",울산,1987-03-01,173.6,46.88,
"		152",울산,1987-04-01,213.3,54.4,
"		152",울산,1987-05-01,234.1,53.84,
"		152",울산,1987-06-01,234.7,53.88,
"		152",울산,1987-07-01,130.6,29.45,
"		152",울산,1987-08-01,98.3,23.5,
"		152",울산,1987-09-01,165.5,44.38,
"		152",울산,1987-10-01,171.6,48.92,
"		152",울산,1987-11-01,174.9,56.44,
"		152",울산,1987-12-01,230.7,75.84,
"		152",울산,1988-01-01,202.6,65.06,
"		152",울산,1988-02-01,159.9,50.67,
"		152",울산,1988-03-01,190.4,51.28,
"		152",울산,1988-04-01,244,62.07,
"		152",울산,1988-05-01,226.2,51.95,
"		152",울산,1988-06-01,176.8,40.58,
"		152",울산,1988-07-01,105,23.7,
"		152",울산,1988-08-01,183.7,44.01,
"		152",울산,1988-09-01,132.3,35.55,
"		152",울산,1988-10-01,218.9,62.56,
"		152",울산,1988-11-01,229.1,74.09,
"		152",울산,1988-12-01,193.4,63.58,
"		152",울산,1989-01-01,124.2,39.82,
"		152",울산,1989-02-01,118.7,38.92,
"		152",울산,1989-03-01,167.2,45.07,
"		152",울산,1989-04-01,234.2,59.62,
"		152",울산,1989-05-01,210.4,48.35,
"		152",울산,1989-06-01,159.8,36.67,
"		152",울산,1989-07-01,124.8,28.17,
"		152",울산,1989-08-01,158.7,37.98,
"		152",울산,1989-09-01,90.6,24.34,
"		152",울산,1989-10-01,206.2,58.9,
"		152",울산,1989-11-01,150.9,48.76,
"		152",울산,1989-12-01,177.7,58.42,
"		152",울산,1990-01-01,177.4,56.93,
"		152",울산,1990-02-01,74.2,24.34,
"		152",울산,1990-03-01,168.6,45.49,
"		152",울산,1990-04-01,173.2,44.14,
"		152",울산,1990-05-01,185.7,42.69,
"		152",울산,1990-06-01,162.1,37.2,
"		152",울산,1990-07-01,177,39.93,
"		152",울산,1990-08-01,209.4,50.07,
"		152",울산,1990-09-01,104.1,27.95,
"		152",울산,1990-10-01,189.8,54.18,
"		152",울산,1990-11-01,167.7,54.18,
"		152",울산,1990-12-01,199.6,65.61,
"		152",울산,1991-01-01,181.9,58.39,
"		152",울산,1991-02-01,167.4,54.92,
"		152",울산,1991-03-01,158.2,42.72,
"		152",울산,1991-04-01,216.5,55.22,
"		152",울산,1991-05-01,219.1,50.39,
"		152",울산,1991-06-01,177.9,40.84,
"		152",울산,1991-07-01,110.7,24.97,
"		152",울산,1991-08-01,148.8,35.57,
"		152",울산,1991-09-01,153.2,41.09,
"		152",울산,1991-10-01,216.7,61.79,
"		152",울산,1991-11-01,202.6,65.42,
"		152",울산,1991-12-01,130.2,42.79,
"		152",울산,1992-01-01,160.2,51.43,
"		152",울산,1992-02-01,194.7,61.67,
"		152",울산,1992-03-01,112.1,30.18,
"		152",울산,1992-04-01,189.2,48.13,
"		152",울산,1992-05-01,218.5,50.17,
"		152",울산,1992-06-01,187.1,42.94,
"		152",울산,1992-07-01,226.5,51.13,
"		152",울산,1992-08-01,110.6,26.5,
"		152",울산,1992-09-01,132.4,35.61,
"		152",울산,1992-10-01,182.7,52.23,
"		152",울산,1992-11-01,173.8,56.21,
"		152",울산,1992-12-01,143.6,47.21,
"		152",울산,1993-01-01,139.8,44.82,
"		152",울산,1993-02-01,167.2,54.8,
"		152",울산,1993-03-01,176.6,47.59,
"		152",울산,1993-04-01,236.6,60.22,
"		152",울산,1993-05-01,204.8,47.06,
"		152",울산,1993-06-01,108.1,24.81,
"		152",울산,1993-07-01,77.4,17.47,
"		152",울산,1993-08-01,78.5,18.79,
"		152",울산,1993-09-01,174.2,46.8,
"		152",울산,1993-10-01,199.9,57.1,
"		152",울산,1993-11-01,122,39.42,
"		152",울산,1993-12-01,193.8,63.71,
"		152",울산,1994-01-01,175.4,56.25,
"		152",울산,1994-02-01,187.9,61.61,
"		152",울산,1994-03-01,197.7,53.35,
"		152",울산,1994-04-01,203.4,51.83,
"		152",울산,1994-05-01,217.6,50.02,
"		152",울산,1994-06-01,201,46.12,
"		152",울산,1994-07-01,269.6,60.82,
"		152",울산,1994-08-01,238.4,57.02,
"		152",울산,1994-09-01,215.1,57.74,
"		152",울산,1994-10-01,190.9,54.51,
"		152",울산,1994-11-01,175.2,56.61,
"		152",울산,1994-12-01,165.4,54.34,
"		152",울산,1995-01-01,202.1,64.88,
"		152",울산,1995-02-01,161.6,53.02,
"		152",울산,1995-03-01,155.4,41.95,
"		152",울산,1995-04-01,203,51.76,
"		152",울산,1995-05-01,220.4,50.69,
"		152",울산,1995-06-01,140.3,32.21,
"		152",울산,1995-07-01,152.9,34.49,
"		152",울산,1995-08-01,226.8,54.22,
"		152",울산,1995-09-01,140.1,37.58,
"		152",울산,1995-10-01,177.8,50.71,
"		152",울산,1995-11-01,232.5,75.07,
"		152",울산,1995-12-01,200.4,65.83,
"		152",울산,1996-01-01,166.5,53.47,
"		152",울산,1996-02-01,188.1,59.58,
"		152",울산,1996-03-01,177.8,47.87,
"		152",울산,1996-04-01,243.7,61.99,
"		152",울산,1996-05-01,226.3,51.96,
"		152",울산,1996-06-01,122.2,28.05,
"		152",울산,1996-07-01,181.3,40.93,
"		152",울산,1996-08-01,178.6,42.8,
"		152",울산,1996-09-01,202.1,54.34,
"		152",울산,1996-10-01,190.8,54.55,
"		152",울산,1996-11-01,140.2,45.34,
"		152",울산,1996-12-01,203.6,66.93,
"		152",울산,1997-01-01,193.2,61.94,
"		152",울산,1997-02-01,201.6,66.08,
"		152",울산,1997-03-01,181,48.79,
"		152",울산,1997-04-01,218.3,55.56,
"		152",울산,1997-05-01,186.5,42.85,
"		152",울산,1997-06-01,209,47.97,
"		152",울산,1997-07-01,160.5,36.23,
"		152",울산,1997-08-01,150.1,35.93,
"		152",울산,1997-09-01,164.5,44.2,
"		152",울산,1997-10-01,234.7,67.06,
"		152",울산,1997-11-01,149.9,48.43,
"		152",울산,1997-12-01,135.5,44.53,
"		152",울산,1998-01-01,150.1,48.14,
"		152",울산,1998-02-01,122.4,40.14,
"		152",울산,1998-03-01,208.9,56.37,
"		152",울산,1998-04-01,143.7,36.6,
"		152",울산,1998-05-01,162.3,37.31,
"		152",울산,1998-06-01,75.3,17.28,
"		152",울산,1998-07-01,81.2,18.32,
"		152",울산,1998-08-01,105,25.11,
"		152",울산,1998-09-01,156.8,42.09,
"		152",울산,1998-10-01,161.9,46.23,
"		152",울산,1998-11-01,172.6,55.77,
"		152",울산,1998-12-01,201,66.03,
"		152",울산,1999-01-01,210.2,67.48,
"		152",울산,1999-02-01,211.2,69.29,
"		152",울산,1999-03-01,140.2,37.84,
"		152",울산,1999-04-01,216.9,55.3,
"		152",울산,1999-05-01,285.8,65.73,
"		152",울산,1999-06-01,164.8,37.83,
"		152",울산,1999-07-01,101.9,22.99,
"		152",울산,1999-08-01,116.8,27.92,
"		152",울산,1999-09-01,144.5,38.77,
"		152",울산,1999-10-01,152.3,43.44,
"		152",울산,1999-11-01,179.6,57.99,
"		152",울산,1999-12-01,202.1,66.39,
"		152",울산,2000-01-01,177.9,57.11,
"		152",울산,2000-02-01,234.6,74.38,
"		152",울산,2000-03-01,208.9,56.37,
"		152",울산,2000-04-01,179.9,45.87,
"		152",울산,2000-05-01,200.9,46.24,
"		152",울산,2000-06-01,154.7,35.61,
"		152",울산,2000-07-01,176.5,39.87,
"		152",울산,2000-08-01,174.9,41.85,
"		152",울산,2000-09-01,140.4,37.58,
"		152",울산,2000-10-01,159.6,45.51,
"		152",울산,2000-11-01,180.4,58.16,
"		152",울산,2000-12-01,212.3,69.68,
"		152",울산,2001-01-01,171,54.79,
"		152",울산,2001-02-01,173.9,57.05,
"		152",울산,2001-03-01,215.7,58.25,
"		152",울산,2001-04-01,247.8,63.21,
"		152",울산,2001-05-01,207.8,47.86,
"		152",울산,2001-06-01,163.1,37.55,
"		152",울산,2001-07-01,225.5,50.93,
"		152",울산,2001-08-01,183.6,43.91,
"		152",울산,2001-09-01,157.4,42.1,
"		152",울산,2001-10-01,157.8,44.98,
"		152",울산,2001-11-01,213.8,68.9,
"		152",울산,2001-12-01,202.7,66.5,
"		152",울산,2002-01-01,184.1,59.01,
"		152",울산,2002-02-01,205.2,67.26,
"		152",울산,2002-03-01,210.3,56.7,
"		152",울산,2002-04-01,196.3,49.97,
"		152",울산,2002-05-01,186.7,42.89,
"		152",울산,2002-06-01,229.5,52.64,
"		152",울산,2002-07-01,141.4,31.89,
"		152",울산,2002-08-01,130.4,31.18,
"		152",울산,2002-09-01,167.9,45.07,
"		152",울산,2002-10-01,210.7,60.15,
"		152",울산,2002-11-01,224,72.33,
"		152",울산,2002-12-01,165.9,54.45,
"		152",울산,2003-01-01,214.1,68.67,
"		152",울산,2003-02-01,156.1,51.16,
"		152",울산,2003-03-01,171.8,46.34,
"		152",울산,2003-04-01,169.2,43.11,
"		152",울산,2003-05-01,183.7,42.22,
"		152",울산,2003-06-01,148.1,33.97,
"		152",울산,2003-07-01,55.9,12.6,
"		152",울산,2003-08-01,139.7,33.39,
"		152",울산,2003-09-01,145.5,39.03,
"		152",울산,2003-10-01,234,66.69,
"		152",울산,2003-11-01,131.3,42.31,
"		152",울산,2003-12-01,216.1,70.92,
"		152",울산,2004-01-01,212.6,68.21,
"		152",울산,2004-02-01,234.1,74.04,
"		152",울산,2004-03-01,234.6,63.15,
"		152",울산,2004-04-01,240.3,61.11,
"		152",울산,2004-05-01,161.1,36.97,
"		152",울산,2004-06-01,205.8,47.2,
"		152",울산,2004-07-01,210.2,47.44,
"		152",울산,2004-08-01,149.3,35.76,
"		152",울산,2004-09-01,116,31.18,
"		152",울산,2004-10-01,187.7,53.63,
"		152",울산,2004-11-01,215.6,69.66,
"		152",울산,2004-12-01,194.3,63.81,
"		152",울산,2005-01-01,202.5,64.84,
"		152",울산,2005-02-01,162.8,53.32,
"		152",울산,2005-03-01,231.1,62.24,
"		152",울산,2005-04-01,213.3,54.26,
"		152",울산,2005-05-01,240.3,55.17,
"		152",울산,2005-06-01,210.8,48.35,
"		152",울산,2005-07-01,151.5,34.18,
"		152",울산,2005-08-01,178.1,42.6,
"		152",울산,2005-09-01,107.7,28.94,
"		152",울산,2005-10-01,166.2,47.47,
"		152",울산,2005-11-01,228.3,73.76,
"		152",울산,2005-12-01,233.3,76.59,
"		152",울산,2006-01-01,163.8,52.48,
"		152",울산,2006-02-01,180.5,59.16,
"		152",울산,2006-03-01,225.7,60.84,
"		152",울산,2006-04-01,173.1,44.06,
"		152",울산,2006-05-01,174.4,40.06,
"		152",울산,2006-06-01,194.3,44.56,
"		152",울산,2006-07-01,87.9,19.82,
"		152",울산,2006-08-01,226,54.05,
"		152",울산,2006-09-01,156.5,42.01,
"		152",울산,2006-10-01,212.3,60.61,
"		152",울산,2006-11-01,143,46.17,
"		152",울산,2006-12-01,189,62.03,
"		152",울산,2007-01-01,181.5,58.21,
"		152",울산,2007-02-01,180,59,
"		152",울산,2007-03-01,187.3,50.51,
"		152",울산,2007-04-01,212.5,54.14,
"		152",울산,2007-05-01,235.9,54.2,
"		152",울산,2007-06-01,154,35.32,
"		152",울산,2007-07-01,115.7,26.08,
"		152",울산,2007-08-01,172.4,41.2,
"		152",울산,2007-09-01,96.5,25.89,
"		152",울산,2007-10-01,158.6,45.22,
"		152",울산,2007-11-01,208.5,67.24,
"		152",울산,2007-12-01,180.2,59.14,
"		152",울산,2008-01-01,168.4,54.03,
"		152",울산,2008-02-01,235.5,74.48,
"		152",울산,2008-03-01,199.8,53.78,
"		152",울산,2008-04-01,223.9,56.93,
"		152",울산,2008-05-01,221.2,50.76,
"		152",울산,2008-06-01,125.9,28.88,
"		152",울산,2008-07-01,183,41.3,
"		152",울산,2008-08-01,189.8,45.46,
"		152",울산,2008-09-01,151.4,40.72,
"		152",울산,2008-10-01,214.1,61.19,
"		152",울산,2008-11-01,179.6,58.03,
"		152",울산,2008-12-01,215.3,70.73,
"		152",울산,2009-01-01,204.6,65.51,
"		152",울산,2009-02-01,142.2,46.58,
"		152",울산,2009-03-01,195.2,52.56,
"		152",울산,2009-04-01,250.4,63.7,
"		152",울산,2009-05-01,255.2,58.59,
"		152",울산,2009-06-01,190.2,43.62,
"		152",울산,2009-07-01,91.5,20.65,
"		152",울산,2009-08-01,147.2,35.22,
"		152",울산,2009-09-01,151.4,40.69,
"		152",울산,2009-10-01,245.8,70.23,
"		152",울산,2009-11-01,156.8,50.66,
"		152",울산,2009-12-01,210.4,69.07,
"		152",울산,2010-01-01,225.7,72.29,
"		152",울산,2010-02-01,142.6,46.74,
"		152",울산,2010-03-01,123.4,33.26,
"		152",울산,2010-04-01,172.3,43.83,
"		152",울산,2010-05-01,211.2,48.51,
"		152",울산,2010-06-01,214,49.08,
"		152",울산,2010-07-01,159.3,35.93,
"		152",울산,2010-08-01,197.7,47.29,
"		152",울산,2010-09-01,172.3,46.26,
"		152",울산,2010-10-01,179.7,51.3,
"		152",울산,2010-11-01,229.6,74.14,
"		152",울산,2010-12-01,203.7,66.85,
"		152",울산,2011-01-01,237.7,76.21,
"		152",울산,2011-02-01,152.7,50.05,
"		152",울산,2011-03-01,272.6,73.5,
"		152",울산,2011-04-01,223.4,56.92,
"		152",울산,2011-05-01,180.3,41.43,
"		152",울산,2011-06-01,163.4,37.48,
"		152",울산,2011-07-01,160.5,36.2,
"		152",울산,2011-08-01,127.2,30.4,
"		152",울산,2011-09-01,172,46.16,
"		152",울산,2011-10-01,196.4,56,
"		152",울산,2011-11-01,128.2,41.34,
"		152",울산,2011-12-01,210.6,69.12,
"		152",울산,2012-01-01,195.3,62.64,
"		152",울산,2012-02-01,173.3,54.81,
"		152",울산,2012-03-01,179,48.18,
"		152",울산,2012-04-01,233.1,59.27,
"		152",울산,2012-05-01,225.4,51.72,
"		152",울산,2012-06-01,135.9,31.17,
"		152",울산,2012-07-01,175.5,39.61,
"		152",울산,2012-08-01,173.4,41.53,
"		152",울산,2012-09-01,186.6,50.19,
"		152",울산,2012-10-01,240.3,68.68,
"		152",울산,2012-11-01,197.4,63.78,
"		152",울산,2012-12-01,173.7,57.04,
"		152",울산,2013-01-01,207.8,66.54,
"		152",울산,2013-02-01,182.5,59.78,
"		152",울산,2013-03-01,236.1,63.57,
"		152",울산,2013-04-01,215.5,54.82,
"		152",울산,2013-05-01,192.8,44.25,
"		152",울산,2013-06-01,116.2,26.66,
"		152",울산,2013-07-01,153.7,34.68,
"		152",울산,2013-08-01,232.7,55.72,
"		152",울산,2013-09-01,200.5,53.88,
"		152",울산,2013-10-01,180.1,51.46,
"		152",울산,2013-11-01,235.9,76.22,
"		152",울산,2013-12-01,222.2,72.95,
"		152",울산,2014-01-01,236.4,75.72,
"		152",울산,2014-02-01,120.3,39.43,
"		152",울산,2014-03-01,204.6,55.15,
"		152",울산,2014-04-01,208.2,53,
"		152",울산,2014-05-01,257.6,59.15,
"		152",울산,2014-06-01,110.3,25.3,
"		152",울산,2014-07-01,151.3,34.13,
"		152",울산,2014-08-01,96.5,23.08,
"		152",울산,2014-09-01,194.2,52.13,
"		152",울산,2014-10-01,213.5,60.95,
"		152",울산,2014-11-01,187.9,60.67,
"		152",울산,2014-12-01,222,72.86,
"		152",울산,2015-01-01,201.5,64.6,
"		152",울산,2015-02-01,190.4,62.41,
"		152",울산,2015-03-01,266.6,71.88,
"		152",울산,2015-04-01,173.5,44.19,
"		152",울산,2015-05-01,241.7,55.54,
"		152",울산,2015-06-01,118.9,27.27,
"		152",울산,2015-07-01,128.7,29.03,
"		152",울산,2015-08-01,187.7,44.86,
"		152",울산,2015-09-01,196.1,52.63,
"		152",울산,2015-10-01,263.6,75.16,
"		152",울산,2015-11-01,105.5,34.03,
"		152",울산,2015-12-01,157.3,51.62,
"		152",울산,2016-01-01,194.2,62.28,
"		152",울산,2016-02-01,218.1,68.98,
"		152",울산,2016-03-01,203.7,54.83,
"		152",울산,2016-04-01,207.3,52.69,
"		152",울산,2016-05-01,270.1,61.98,
"		152",울산,2016-06-01,181.3,41.58,
"		152",울산,2016-07-01,208.9,47.15,
"		152",울산,2016-08-01,277.2,66.4,
"		152",울산,2016-09-01,112.1,30.15,
"		152",울산,2016-10-01,139.8,39.95,
"		152",울산,2016-11-01,177,57.19,
"		152",울산,2016-12-01,181.5,59.61,
"		152",울산,2017-01-01,217.9,69.77,
"		152",울산,2017-02-01,224.7,73.6,
"		152",울산,2017-03-01,233.3,62.82,
"		152",울산,2017-04-01,249.7,63.52,
"		152",울산,2017-05-01,284.6,65.32,
"		152",울산,2017-06-01,272.9,62.59,
"		152",울산,2017-07-01,169.5,38.24,
"		152",울산,2017-08-01,221,52.93,
"		152",울산,2017-09-01,216.2,58.1,
"		152",울산,2017-10-01,149.1,42.6,
"		152",울산,2017-11-01,238.4,77.03,
"		152",울산,2017-12-01,244.8,80.37,
"		152",울산,2018-01-01,224.2,71.81,
"		152",울산,2018-02-01,215.3,70.57,
"		152",울산,2018-03-01,223.3,60.17,
"		152",울산,2018-04-01,247.6,62.99,
"		152",울산,2018-05-01,217.4,49.91,
"		152",울산,2018-06-01,196.1,44.98,
"		152",울산,2018-07-01,265,59.79,
"		152",울산,2018-08-01,243.7,58.29,
"		152",울산,2018-09-01,122.9,32.99,
"		152",울산,2018-10-01,238.6,68.11,
"		152",울산,2018-11-01,200.5,64.76,
"		152",울산,2018-12-01,185.3,60.81,
"		152",울산,2019-01-01,231,74.06,
"		152",울산,2019-02-01,194.4,63.72,
"		152",울산,2019-03-01,257.7,69.48,
"		152",울산,2019-04-01,207,52.73,
"		152",울산,2019-05-01,306.4,70.4,
"		152",울산,2019-06-01,229.2,52.57,
"		152",울산,2019-07-01,187.5,42.29,
"		152",울산,2019-08-01,241.2,57.66,
"		152",울산,2019-09-01,155.8,41.81,
"		152",울산,2019-10-01,206.4,58.85,
"		152",울산,2019-11-01,186.7,60.23,
"		152",울산,2019-12-01,202.5,66.46,
"		152",울산,2020-01-01,153.6,49.26,
"		152",울산,2020-02-01,210.7,66.64,
"		152",울산,2020-03-01,238,64.05,
"		152",울산,2020-04-01,277.4,70.51,
"		152",울산,2020-05-01,245.5,56.33,
"		152",울산,2020-06-01,257.2,58.99,
"		152",울산,2020-07-01,111.4,25.14,
"		152",울산,2020-08-01,230.2,55.14,
"		152",울산,2020-09-01,166.2,44.7,
"		152",울산,2020-10-01,230.7,65.93,
"		152",울산,2020-11-01,190.7,61.62,
